prolific id,object,typicality,colour
5910dcc2fe518b00016bcf54,Avocado,0,gelb
5911c0655cad2600016032bd,Avocado,0,gelb
591aac50ef20c600015d8c5d,Avocado,3,gelb
5936c165b48adb00012c2e57,Avocado,0,gelb
593862706c168c0001778103,Avocado,65,gelb
593ed931d7edb800015241ce,Avocado,0,gelb
59410604771f6b00014b211a,Avocado,0,gelb
594277843b74ac0001bcffd8,Avocado,44,gelb
595173d9b2e8430001ea4534,Avocado,24,gelb
59523878db484a000192740a,Avocado,4,gelb
595d9fd27c76640001aa9a23,Avocado,3,gelb
5962799cb752840001ca478b,Avocado,0,gelb
5963992cc11b6a0001dc23a7,Avocado,0,gelb
596d076a6956b40001c5a0f3,Avocado,0,gelb
5973a554bfd3ae000163b016,Avocado,1,gelb
59764a877f87260001cd5922,Avocado,4,gelb
597e1349bedf280001dc3cb8,Avocado,0,gelb
597fd10861bd0600015b2982,Avocado,32,gelb
59823fc104619b00011a86c7,Avocado,0,gelb
59879ae7e8d50e0001d7c2f7,Avocado,0,gelb
598d90057d29e7000173008b,Avocado,60,gelb
59944800004c4f0001cc8353,Avocado,8,gelb
5994da8acf1d1700016efa92,Avocado,21,gelb
59959cb87a4189000118bad2,Avocado,57,gelb
5996673d7c41bc00012e5edb,Avocado,4,gelb
5996fb9d05a0e30001f1fda3,Avocado,12,gelb
59970d0e1b3d95000121f6f8,Avocado,0,gelb
599b3cedd0bcd10001dd939a,Avocado,0,gelb
599c5fd46c165e000113ff35,Avocado,4,gelb
599c8b82a7b2400001523ad0,Avocado,0,gelb
59a046605fd74b0001abf8a6,Avocado,64,gelb
59a426b35fd74b0001abfa4f,Avocado,0,gelb
59a7d65958754f00010e5d41,Avocado,0,gelb
59a875f92d73c00001e5c7a9,Avocado,5,gelb
59a9490a5e7f4800010eecd9,Avocado,0,gelb
59ab14692ab6b80001a7dfe7,Avocado,13,gelb
59b100dec59c9900018d35af,Avocado,17,gelb
59b141dac05bb50001eb3847,Avocado,34,gelb
59b2e824b3fbb80001c9e82f,Avocado,92,gelb
59b3b5892a78fd00010b8652,Avocado,0,gelb
59b471a88d02850001a6c35e,Avocado,0,gelb
59b787003849cf0001937521,Avocado,0,gelb
59baa6293c45a10001ccbfb4,Avocado,23,gelb
59bd18060ac77f0001f05891,Avocado,0,gelb
59cd1375f7b7a00001197f96,Avocado,37,gelb
59cd43bea5bbdd0001bf4552,Avocado,0,gelb
57cd94d892da98000100c400,Avocado,57,gelb
58a20857c5bcf000011b09ff,Avocado,3,gelb
58d4ebdec8677b0001a2107b,Avocado,0,gelb
59b90b44d793b40001459a7c,Avocado,9,gelb
591a1f4800a5650001276188,Avocado,0,gelb
53c3b85bfdf99b5098c22fe7,Avocado,0,lila
54229310fdf99b7732b92a9a,Avocado,0,lila
556958d1fdf99b7af5d5b21a,Avocado,0,lila
556b20befdf99b376b5eda91,Avocado,0,lila
556db04dfdf99b26054b1768,Avocado,0,lila
556db1d1fdf99b26054b1774,Avocado,0,lila
55ae3776fdf99b364e5699f1,Avocado,0,lila
55c62a07fdf99b43b969fe89,Avocado,6,lila
56310c53597d1f0005f63c73,Avocado,0,lila
564f52ab9b124900107eb516,Avocado,0,lila
565248ccfea9c60012c5cc62,Avocado,0,lila
565f62d36f9757000a7cb9ba,Avocado,0,lila
56adcc095ea7aa000bbdfb86,Avocado,0,lila
56c549b2f7cc2f00067e126b,Avocado,0,lila
56cb572b73cd5b0006f79acd,Avocado,0,lila
56cef682b009e1000ca736a9,Avocado,4,lila
56d880124a9be1000553fbd6,Avocado,0,lila
56d8ed30d13f6b000c542ce7,Avocado,0,lila
56ec142b388e1d000c58d226,Avocado,1,lila
56edc8ca8ff0c5000d2aa9b6,Avocado,0,lila
5730eee0dd6617000ed94533,Avocado,0,lila
5736534414f69e001076759a,Avocado,0,lila
574b73a65e5491000e3c5470,Avocado,1,lila
574ebdffb40eae00119f4995,Avocado,0,lila
575870fc768081000631a2ce,Avocado,0,lila
575ea5112326af0007e5243b,Avocado,0,lila
577ba2edd8e8880001b31239,Avocado,11,lila
5783d1bbc9abeb0001af18da,Avocado,6,lila
57900573dcff7d0001c7bb68,Avocado,1,lila
57b1e8fdf4543d00016e1f7c,Avocado,0,lila
57dffbe3dcda780001a0e34f,Avocado,0,lila
57e0f94c89fea700017297e7,Avocado,0,lila
580bac6608adab00011f594a,Avocado,0,lila
58110cfec7679900017ed0fc,Avocado,0,lila
582630568061bd0001327245,Avocado,0,lila
5837f24d06536a0001c24e7a,Avocado,0,lila
585bc9fc0eace7000143a341,Avocado,2,lila
588856d049bc00000188786d,Avocado,0,lila
588fb41b15fdbf00012f2b6a,Avocado,0,lila
589b8ade9b4be40001fdc60b,Avocado,0,lila
58ac7deaef58a9000119d2e7,Avocado,0,lila
58add914ef58a9000119d98c,Avocado,0,lila
58bd8e262e4dc0000164b084,Avocado,0,lila
58c14f4bffafa30001cfc733,Avocado,0,lila
58c6531293dac30001d49cc4,Avocado,0,lila
58d2cccbad1e550001c5d2c5,Avocado,0,lila
58e3d4be6c33030001ac64ad,Avocado,0,lila
58f5dd2b40baf30001229be9,Avocado,0,lila
58fcdb42f13c06000178158e,Avocado,0,lila
59106a92f601090001e80bc3,Avocado,0,lila
5910dcc2fe518b00016bcf54,Avocado,0,lila
5911c0655cad2600016032bd,Avocado,0,lila
591aac50ef20c600015d8c5d,Avocado,0,lila
5936c165b48adb00012c2e57,Avocado,0,lila
593862706c168c0001778103,Avocado,0,lila
593ed931d7edb800015241ce,Avocado,0,lila
59410604771f6b00014b211a,Avocado,0,lila
594277843b74ac0001bcffd8,Avocado,0,lila
595173d9b2e8430001ea4534,Avocado,4,lila
59523878db484a000192740a,Avocado,0,lila
595d9fd27c76640001aa9a23,Avocado,0,lila
5962799cb752840001ca478b,Avocado,0,lila
5963992cc11b6a0001dc23a7,Avocado,0,lila
596d076a6956b40001c5a0f3,Avocado,0,lila
5973a554bfd3ae000163b016,Avocado,0,lila
59764a877f87260001cd5922,Avocado,0,lila
597e1349bedf280001dc3cb8,Avocado,0,lila
597fd10861bd0600015b2982,Avocado,2,lila
59823fc104619b00011a86c7,Avocado,0,lila
59879ae7e8d50e0001d7c2f7,Avocado,0,lila
598d90057d29e7000173008b,Avocado,0,lila
59944800004c4f0001cc8353,Avocado,0,lila
5994da8acf1d1700016efa92,Avocado,0,lila
59959cb87a4189000118bad2,Avocado,0,lila
5996673d7c41bc00012e5edb,Avocado,0,lila
5996fb9d05a0e30001f1fda3,Avocado,0,lila
59970d0e1b3d95000121f6f8,Avocado,0,lila
599b3cedd0bcd10001dd939a,Avocado,0,lila
599c5fd46c165e000113ff35,Avocado,0,lila
599c8b82a7b2400001523ad0,Avocado,0,lila
59a046605fd74b0001abf8a6,Avocado,0,lila
59a426b35fd74b0001abfa4f,Avocado,0,lila
59a7d65958754f00010e5d41,Avocado,0,lila
59a875f92d73c00001e5c7a9,Avocado,1,lila
59a9490a5e7f4800010eecd9,Avocado,0,lila
59ab14692ab6b80001a7dfe7,Avocado,0,lila
59b100dec59c9900018d35af,Avocado,0,lila
59b141dac05bb50001eb3847,Avocado,0,lila
59b2e824b3fbb80001c9e82f,Avocado,0,lila
59b3b5892a78fd00010b8652,Avocado,0,lila
59b471a88d02850001a6c35e,Avocado,0,lila
59b787003849cf0001937521,Avocado,0,lila
59baa6293c45a10001ccbfb4,Avocado,0,lila
59bd18060ac77f0001f05891,Avocado,0,lila
59cd1375f7b7a00001197f96,Avocado,7,lila
59cd43bea5bbdd0001bf4552,Avocado,0,lila
57cd94d892da98000100c411,Avocado,0,lila
58a20857c5bcf000011b09ff,Avocado,0,lila
58d4ebdec8677b0001a2107b,Avocado,0,lila
59b90b44d793b40001459a7c,Avocado,18,lila
591a1f4800a5650001276188,Avocado,0,lila
53c3b85bfdf99b5098c22fe7,Avocado,100,gruen
54229310fdf99b7732b92a9a,Avocado,100,gruen
556958d1fdf99b7af5d5b21a,Avocado,100,gruen
556b20befdf99b376b5eda91,Avocado,100,gruen
556db04dfdf99b26054b1768,Avocado,92,gruen
556db1d1fdf99b26054b1774,Avocado,100,gruen
55ae3776fdf99b364e5699f1,Avocado,85,gruen
55c62a07fdf99b43b969fe89,Avocado,68,gruen
56310c53597d1f0005f63c73,Avocado,100,gruen
564f52ab9b124900107eb516,Avocado,100,gruen
565248ccfea9c60012c5cc62,Avocado,85,gruen
565f62d36f9757000a7cb9ba,Avocado,97,gruen
56adcc095ea7aa000bbdfb86,Avocado,100,gruen
56c549b2f7cc2f00067e126b,Avocado,93,gruen
56cb572b73cd5b0006f79acd,Avocado,100,gruen
56cef682b009e1000ca736a9,Avocado,100,gruen
56d880124a9be1000553fbd6,Avocado,100,gruen
56d8ed30d13f6b000c542ce7,Avocado,100,gruen
56ec142b388e1d000c58d226,Avocado,85,gruen
56edc8ca8ff0c5000d2aa9b6,Avocado,100,gruen
5730eee0dd6617000ed94533,Avocado,100,gruen
5736534414f69e001076759a,Avocado,100,gruen
574b73a65e5491000e3c5470,Avocado,96,gruen
574ebdffb40eae00119f4995,Avocado,100,gruen
575870fc768081000631a2ce,Avocado,100,gruen
575ea5112326af0007e5243b,Avocado,99,gruen
577ba2edd8e8880001b31239,Avocado,100,gruen
5783d1bbc9abeb0001af18da,Avocado,90,gruen
57900573dcff7d0001c7bb68,Avocado,100,gruen
57b1e8fdf4543d00016e1f7c,Avocado,100,gruen
57dffbe3dcda780001a0e34f,Avocado,100,gruen
57e0f94c89fea700017297e7,Avocado,77,gruen
580bac6608adab00011f594a,Avocado,100,gruen
58110cfec7679900017ed0fc,Avocado,100,gruen
582630568061bd0001327245,Avocado,100,gruen
5837f24d06536a0001c24e7a,Avocado,100,gruen
585bc9fc0eace7000143a341,Avocado,74,gruen
588856d049bc00000188786d,Avocado,100,gruen
588fb41b15fdbf00012f2b6a,Avocado,90,gruen
589b8ade9b4be40001fdc60b,Avocado,100,gruen
58ac7deaef58a9000119d2e7,Avocado,100,gruen
58add914ef58a9000119d98c,Avocado,100,gruen
58bd8e262e4dc0000164b084,Avocado,89,gruen
58c14f4bffafa30001cfc733,Avocado,100,gruen
58c6531293dac30001d49cc4,Avocado,100,gruen
58d2cccbad1e550001c5d2c5,Avocado,100,gruen
58e3d4be6c33030001ac64ad,Avocado,100,gruen
58f5dd2b40baf30001229be9,Avocado,100,gruen
58fcdb42f13c06000178158e,Avocado,100,gruen
59106a92f601090001e80bc3,Avocado,99,gruen
5910dcc2fe518b00016bcf54,Avocado,100,gruen
5911c0655cad2600016032bd,Avocado,81,gruen
591aac50ef20c600015d8c5d,Avocado,100,gruen
5936c165b48adb00012c2e57,Avocado,100,gruen
593862706c168c0001778103,Avocado,100,gruen
593ed931d7edb800015241ce,Avocado,93,gruen
59410604771f6b00014b211a,Avocado,100,gruen
594277843b74ac0001bcffd8,Avocado,100,gruen
595173d9b2e8430001ea4534,Avocado,100,gruen
59523878db484a000192740a,Avocado,100,gruen
595d9fd27c76640001aa9a23,Avocado,100,gruen
5962799cb752840001ca478b,Avocado,60,gruen
5963992cc11b6a0001dc23a7,Avocado,100,gruen
596d076a6956b40001c5a0f3,Avocado,100,gruen
5973a554bfd3ae000163b016,Avocado,17,gruen
59764a877f87260001cd5922,Avocado,100,gruen
597e1349bedf280001dc3cb8,Avocado,100,gruen
597fd10861bd0600015b2982,Avocado,78,gruen
59823fc104619b00011a86c7,Avocado,75,gruen
59879ae7e8d50e0001d7c2f7,Avocado,100,gruen
598d90057d29e7000173008b,Avocado,100,gruen
59944800004c4f0001cc8353,Avocado,100,gruen
5994da8acf1d1700016efa92,Avocado,100,gruen
59959cb87a4189000118bad2,Avocado,94,gruen
5996673d7c41bc00012e5edb,Avocado,100,gruen
5996fb9d05a0e30001f1fda3,Avocado,100,gruen
59970d0e1b3d95000121f6f8,Avocado,100,gruen
599b3cedd0bcd10001dd939a,Avocado,100,gruen
599c5fd46c165e000113ff35,Avocado,100,gruen
599c8b82a7b2400001523ad0,Avocado,71,gruen
59a046605fd74b0001abf8a6,Avocado,100,gruen
59a426b35fd74b0001abfa4f,Avocado,100,gruen
59a7d65958754f00010e5d41,Avocado,100,gruen
59a875f92d73c00001e5c7a9,Avocado,95,gruen
59a9490a5e7f4800010eecd9,Avocado,100,gruen
59ab14692ab6b80001a7dfe7,Avocado,100,gruen
59b100dec59c9900018d35af,Avocado,100,gruen
59b141dac05bb50001eb3847,Avocado,100,gruen
59b2e824b3fbb80001c9e82f,Avocado,100,gruen
59b3b5892a78fd00010b8652,Avocado,100,gruen
59b471a88d02850001a6c35e,Avocado,100,gruen
59b787003849cf0001937521,Avocado,100,gruen
59baa6293c45a10001ccbfb4,Avocado,80,gruen
59bd18060ac77f0001f05891,Avocado,77,gruen
59cd1375f7b7a00001197f96,Avocado,68,gruen
59cd43bea5bbdd0001bf4552,Avocado,100,gruen
57cd94d892da98000100c502,Avocado,100,gruen
58a20857c5bcf000011b09ff,Avocado,100,gruen
58d4ebdec8677b0001a2107b,Avocado,21,gruen
59b90b44d793b40001459a7c,Avocado,64,gruen
591a1f4800a5650001276188,Avocado,100,gruen
53c3b85bfdf99b5098c22fe7,Avocado,0,rot
54229310fdf99b7732b92a9a,Avocado,0,rot
556958d1fdf99b7af5d5b21a,Avocado,0,rot
556b20befdf99b376b5eda91,Avocado,0,rot
556db04dfdf99b26054b1768,Avocado,0,rot
556db1d1fdf99b26054b1774,Avocado,0,rot
55ae3776fdf99b364e5699f1,Avocado,0,rot
55c62a07fdf99b43b969fe89,Avocado,26,rot
56310c53597d1f0005f63c73,Avocado,0,rot
564f52ab9b124900107eb516,Avocado,0,rot
565248ccfea9c60012c5cc62,Avocado,0,rot
565f62d36f9757000a7cb9ba,Avocado,0,rot
56adcc095ea7aa000bbdfb86,Avocado,0,rot
56c549b2f7cc2f00067e126b,Avocado,46,rot
56cb572b73cd5b0006f79acd,Avocado,0,rot
56cef682b009e1000ca736a9,Avocado,0,rot
56d880124a9be1000553fbd6,Avocado,0,rot
56d8ed30d13f6b000c542ce7,Avocado,0,rot
56ec142b388e1d000c58d226,Avocado,2,rot
56edc8ca8ff0c5000d2aa9b6,Avocado,0,rot
5730eee0dd6617000ed94533,Avocado,0,rot
5736534414f69e001076759a,Avocado,0,rot
574b73a65e5491000e3c5470,Avocado,9,rot
574ebdffb40eae00119f4995,Avocado,0,rot
575870fc768081000631a2ce,Avocado,0,rot
575ea5112326af0007e5243b,Avocado,2,rot
577ba2edd8e8880001b31239,Avocado,0,rot
5783d1bbc9abeb0001af18da,Avocado,21,rot
57900573dcff7d0001c7bb68,Avocado,0,rot
57b1e8fdf4543d00016e1f7c,Avocado,0,rot
57dffbe3dcda780001a0e34f,Avocado,0,rot
57e0f94c89fea700017297e7,Avocado,0,rot
580bac6608adab00011f594a,Avocado,0,rot
58110cfec7679900017ed0fc,Avocado,40,rot
582630568061bd0001327245,Avocado,2,rot
5837f24d06536a0001c24e7a,Avocado,0,rot
585bc9fc0eace7000143a341,Avocado,3,rot
588856d049bc00000188786d,Avocado,0,rot
588fb41b15fdbf00012f2b6a,Avocado,0,rot
589b8ade9b4be40001fdc60b,Avocado,0,rot
58ac7deaef58a9000119d2e7,Avocado,0,rot
58add914ef58a9000119d98c,Avocado,0,rot
58bd8e262e4dc0000164b084,Avocado,21,rot
58c14f4bffafa30001cfc733,Avocado,56,rot
58c6531293dac30001d49cc4,Avocado,0,rot
58d2cccbad1e550001c5d2c5,Avocado,0,rot
58e3d4be6c33030001ac64ad,Avocado,0,rot
58f5dd2b40baf30001229be9,Avocado,0,rot
58fcdb42f13c06000178158e,Avocado,0,rot
59106a92f601090001e80bc3,Avocado,0,rot
5910dcc2fe518b00016bcf54,Avocado,0,rot
5911c0655cad2600016032bd,Avocado,0,rot
591aac50ef20c600015d8c5d,Avocado,0,rot
5936c165b48adb00012c2e57,Avocado,0,rot
593862706c168c0001778103,Avocado,19,rot
593ed931d7edb800015241ce,Avocado,0,rot
59410604771f6b00014b211a,Avocado,0,rot
594277843b74ac0001bcffd8,Avocado,0,rot
595173d9b2e8430001ea4534,Avocado,0,rot
59523878db484a000192740a,Avocado,7,rot
595d9fd27c76640001aa9a23,Avocado,11,rot
5962799cb752840001ca478b,Avocado,0,rot
5963992cc11b6a0001dc23a7,Avocado,0,rot
596d076a6956b40001c5a0f3,Avocado,21,rot
5973a554bfd3ae000163b016,Avocado,0,rot
59764a877f87260001cd5922,Avocado,0,rot
597e1349bedf280001dc3cb8,Avocado,0,rot
597fd10861bd0600015b2982,Avocado,21,rot
59823fc104619b00011a86c7,Avocado,2,rot
59879ae7e8d50e0001d7c2f7,Avocado,0,rot
598d90057d29e7000173008b,Avocado,0,rot
59944800004c4f0001cc8353,Avocado,0,rot
5994da8acf1d1700016efa92,Avocado,1,rot
59959cb87a4189000118bad2,Avocado,0,rot
5996673d7c41bc00012e5edb,Avocado,1,rot
5996fb9d05a0e30001f1fda3,Avocado,0,rot
59970d0e1b3d95000121f6f8,Avocado,0,rot
599b3cedd0bcd10001dd939a,Avocado,0,rot
599c5fd46c165e000113ff35,Avocado,0,rot
599c8b82a7b2400001523ad0,Avocado,27,rot
59a046605fd74b0001abf8a6,Avocado,14,rot
59a426b35fd74b0001abfa4f,Avocado,0,rot
59a7d65958754f00010e5d41,Avocado,0,rot
59a875f92d73c00001e5c7a9,Avocado,0,rot
59a9490a5e7f4800010eecd9,Avocado,0,rot
59ab14692ab6b80001a7dfe7,Avocado,0,rot
59b100dec59c9900018d35af,Avocado,0,rot
59b141dac05bb50001eb3847,Avocado,17,rot
59b2e824b3fbb80001c9e82f,Avocado,66,rot
59b3b5892a78fd00010b8652,Avocado,0,rot
59b471a88d02850001a6c35e,Avocado,0,rot
59b787003849cf0001937521,Avocado,0,rot
59baa6293c45a10001ccbfb4,Avocado,0,rot
59bd18060ac77f0001f05891,Avocado,0,rot
59cd1375f7b7a00001197f96,Avocado,13,rot
59cd43bea5bbdd0001bf4552,Avocado,0,rot
57cd94d892da98000100c500,Avocado,0,rot
58a20857c5bcf000011b09ff,Avocado,0,rot
58d4ebdec8677b0001a2107b,Avocado,0,rot
59b90b44d793b40001459a7c,Avocado,9,rot
591a1f4800a5650001276188,Avocado,0,rot
57cd94d892da98000100c511,Bueroklammer,18,blau
58a20857c5bcf000011b09ff,Bueroklammer,64,blau
58d4ebdec8677b0001a2107b,Bueroklammer,100,blau
59b90b44d793b40001459a7c,Bueroklammer,27,blau
591a1f4800a5650001276188,Bueroklammer,63,blau
57cd94d892da98000100c437,Bueroklammer,63,braun
58a20857c5bcf000011b09ff,Bueroklammer,28,braun
58d4ebdec8677b0001a2107b,Bueroklammer,100,braun
59b90b44d793b40001459a7c,Bueroklammer,70,braun
591a1f4800a5650001276188,Bueroklammer,88,braun
57cd94d892da98000100c483,Bueroklammer,5,gelb
58a20857c5bcf000011b09ff,Bueroklammer,24,gelb
58d4ebdec8677b0001a2107b,Bueroklammer,100,gelb
59b90b44d793b40001459a7c,Bueroklammer,26,gelb
591a1f4800a5650001276188,Bueroklammer,10,gelb
57cd94d892da98000100c403,Bueroklammer,100,grau
58a20857c5bcf000011b09ff,Bueroklammer,100,grau
58d4ebdec8677b0001a2107b,Bueroklammer,100,grau
59b90b44d793b40001459a7c,Bueroklammer,76,grau
591a1f4800a5650001276188,Bueroklammer,83,grau
57cd94d892da98000100c519,Bueroklammer,13,gruen
58a20857c5bcf000011b09ff,Bueroklammer,21,gruen
58d4ebdec8677b0001a2107b,Bueroklammer,100,gruen
59b90b44d793b40001459a7c,Bueroklammer,17,gruen
591a1f4800a5650001276188,Bueroklammer,23,gruen
57cd94d892da98000100c439,Bueroklammer,35,lila
58a20857c5bcf000011b09ff,Bueroklammer,30,lila
58d4ebdec8677b0001a2107b,Bueroklammer,85,lila
59b90b44d793b40001459a7c,Bueroklammer,24,lila
591a1f4800a5650001276188,Bueroklammer,6,lila
57cd94d892da98000100c468,Bueroklammer,14,rot
58a20857c5bcf000011b09ff,Bueroklammer,37,rot
58d4ebdec8677b0001a2107b,Bueroklammer,100,rot
59b90b44d793b40001459a7c,Bueroklammer,29,rot
591a1f4800a5650001276188,Bueroklammer,15,rot
57cd94d892da98000100c528,Bueroklammer,42,schwarz
58a20857c5bcf000011b09ff,Bueroklammer,71,schwarz
58d4ebdec8677b0001a2107b,Bueroklammer,100,schwarz
59b90b44d793b40001459a7c,Bueroklammer,31,schwarz
591a1f4800a5650001276188,Bueroklammer,75,schwarz
53c3b85bfdf99b5098c22fe7,Banane,0,blau
54229310fdf99b7732b92a9a,Banane,0,blau
556958d1fdf99b7af5d5b21a,Banane,0,blau
556b20befdf99b376b5eda91,Banane,0,blau
556db04dfdf99b26054b1768,Banane,0,blau
556db1d1fdf99b26054b1774,Banane,0,blau
55ae3776fdf99b364e5699f1,Banane,0,blau
55c62a07fdf99b43b969fe89,Banane,0,blau
56310c53597d1f0005f63c73,Banane,0,blau
564f52ab9b124900107eb516,Banane,0,blau
565248ccfea9c60012c5cc62,Banane,0,blau
565f62d36f9757000a7cb9ba,Banane,0,blau
56adcc095ea7aa000bbdfb86,Banane,0,blau
56c549b2f7cc2f00067e126b,Banane,0,blau
56cb572b73cd5b0006f79acd,Banane,0,blau
56cef682b009e1000ca736a9,Banane,2,blau
56d880124a9be1000553fbd6,Banane,0,blau
56d8ed30d13f6b000c542ce7,Banane,0,blau
56ec142b388e1d000c58d226,Banane,11,blau
56edc8ca8ff0c5000d2aa9b6,Banane,0,blau
5730eee0dd6617000ed94533,Banane,0,blau
5736534414f69e001076759a,Banane,0,blau
574b73a65e5491000e3c5470,Banane,0,blau
574ebdffb40eae00119f4995,Banane,0,blau
575870fc768081000631a2ce,Banane,0,blau
575ea5112326af0007e5243b,Banane,0,blau
577ba2edd8e8880001b31239,Banane,0,blau
5783d1bbc9abeb0001af18da,Banane,0,blau
57900573dcff7d0001c7bb68,Banane,0,blau
57b1e8fdf4543d00016e1f7c,Banane,0,blau
57dffbe3dcda780001a0e34f,Banane,0,blau
57e0f94c89fea700017297e7,Banane,0,blau
580bac6608adab00011f594a,Banane,0,blau
58110cfec7679900017ed0fc,Banane,0,blau
582630568061bd0001327245,Banane,0,blau
5837f24d06536a0001c24e7a,Banane,0,blau
585bc9fc0eace7000143a341,Banane,1,blau
588856d049bc00000188786d,Banane,0,blau
588fb41b15fdbf00012f2b6a,Banane,0,blau
589b8ade9b4be40001fdc60b,Banane,0,blau
58ac7deaef58a9000119d2e7,Banane,0,blau
58add914ef58a9000119d98c,Banane,0,blau
58bd8e262e4dc0000164b084,Banane,0,blau
58c14f4bffafa30001cfc733,Banane,0,blau
58c6531293dac30001d49cc4,Banane,0,blau
58d2cccbad1e550001c5d2c5,Banane,0,blau
58e3d4be6c33030001ac64ad,Banane,0,blau
58f5dd2b40baf30001229be9,Banane,0,blau
58fcdb42f13c06000178158e,Banane,0,blau
59106a92f601090001e80bc3,Banane,0,blau
5910dcc2fe518b00016bcf54,Banane,0,blau
5911c0655cad2600016032bd,Banane,0,blau
591aac50ef20c600015d8c5d,Banane,0,blau
5936c165b48adb00012c2e57,Banane,0,blau
593862706c168c0001778103,Banane,0,blau
593ed931d7edb800015241ce,Banane,0,blau
59410604771f6b00014b211a,Banane,0,blau
594277843b74ac0001bcffd8,Banane,0,blau
595173d9b2e8430001ea4534,Banane,0,blau
59523878db484a000192740a,Banane,0,blau
595d9fd27c76640001aa9a23,Banane,0,blau
5962799cb752840001ca478b,Banane,0,blau
5963992cc11b6a0001dc23a7,Banane,0,blau
596d076a6956b40001c5a0f3,Banane,0,blau
5973a554bfd3ae000163b016,Banane,0,blau
59764a877f87260001cd5922,Banane,0,blau
597e1349bedf280001dc3cb8,Banane,0,blau
597fd10861bd0600015b2982,Banane,0,blau
59823fc104619b00011a86c7,Banane,0,blau
59879ae7e8d50e0001d7c2f7,Banane,0,blau
598d90057d29e7000173008b,Banane,0,blau
59944800004c4f0001cc8353,Banane,0,blau
5994da8acf1d1700016efa92,Banane,0,blau
59959cb87a4189000118bad2,Banane,0,blau
5996673d7c41bc00012e5edb,Banane,0,blau
5996fb9d05a0e30001f1fda3,Banane,0,blau
59970d0e1b3d95000121f6f8,Banane,0,blau
599b3cedd0bcd10001dd939a,Banane,0,blau
599c5fd46c165e000113ff35,Banane,0,blau
599c8b82a7b2400001523ad0,Banane,0,blau
59a046605fd74b0001abf8a6,Banane,0,blau
59a426b35fd74b0001abfa4f,Banane,0,blau
59a7d65958754f00010e5d41,Banane,0,blau
59a875f92d73c00001e5c7a9,Banane,5,blau
59a9490a5e7f4800010eecd9,Banane,0,blau
59ab14692ab6b80001a7dfe7,Banane,0,blau
59b100dec59c9900018d35af,Banane,0,blau
59b141dac05bb50001eb3847,Banane,0,blau
59b2e824b3fbb80001c9e82f,Banane,0,blau
59b3b5892a78fd00010b8652,Banane,0,blau
59b471a88d02850001a6c35e,Banane,0,blau
59b787003849cf0001937521,Banane,0,blau
59baa6293c45a10001ccbfb4,Banane,0,blau
59bd18060ac77f0001f05891,Banane,0,blau
59cd1375f7b7a00001197f96,Banane,0,blau
59cd43bea5bbdd0001bf4552,Banane,0,blau
57cd94d892da98000100c527,Banane,0,blau
58a20857c5bcf000011b09ff,Banane,0,blau
58d4ebdec8677b0001a2107b,Banane,0,blau
59b90b44d793b40001459a7c,Banane,0,blau
591a1f4800a5650001276188,Banane,0,blau
53c3b85bfdf99b5098c22fe7,Banane,51,braun
54229310fdf99b7732b92a9a,Banane,0,braun
556958d1fdf99b7af5d5b21a,Banane,64,braun
556b20befdf99b376b5eda91,Banane,0,braun
556db04dfdf99b26054b1768,Banane,0,braun
556db1d1fdf99b26054b1774,Banane,58,braun
55ae3776fdf99b364e5699f1,Banane,36,braun
55c62a07fdf99b43b969fe89,Banane,26,braun
56310c53597d1f0005f63c73,Banane,0,braun
564f52ab9b124900107eb516,Banane,0,braun
565248ccfea9c60012c5cc62,Banane,0,braun
565f62d36f9757000a7cb9ba,Banane,0,braun
56adcc095ea7aa000bbdfb86,Banane,8,braun
56c549b2f7cc2f00067e126b,Banane,64,braun
56cb572b73cd5b0006f79acd,Banane,25,braun
56cef682b009e1000ca736a9,Banane,11,braun
56d880124a9be1000553fbd6,Banane,38,braun
56d8ed30d13f6b000c542ce7,Banane,22,braun
56ec142b388e1d000c58d226,Banane,1,braun
56edc8ca8ff0c5000d2aa9b6,Banane,33,braun
5730eee0dd6617000ed94533,Banane,56,braun
5736534414f69e001076759a,Banane,81,braun
574b73a65e5491000e3c5470,Banane,100,braun
574ebdffb40eae00119f4995,Banane,39,braun
575870fc768081000631a2ce,Banane,40,braun
575ea5112326af0007e5243b,Banane,62,braun
577ba2edd8e8880001b31239,Banane,70,braun
5783d1bbc9abeb0001af18da,Banane,30,braun
57900573dcff7d0001c7bb68,Banane,70,braun
57b1e8fdf4543d00016e1f7c,Banane,4,braun
57dffbe3dcda780001a0e34f,Banane,0,braun
57e0f94c89fea700017297e7,Banane,25,braun
580bac6608adab00011f594a,Banane,0,braun
58110cfec7679900017ed0fc,Banane,67,braun
582630568061bd0001327245,Banane,3,braun
5837f24d06536a0001c24e7a,Banane,10,braun
585bc9fc0eace7000143a341,Banane,74,braun
588856d049bc00000188786d,Banane,71,braun
588fb41b15fdbf00012f2b6a,Banane,3,braun
589b8ade9b4be40001fdc60b,Banane,0,braun
58ac7deaef58a9000119d2e7,Banane,29,braun
58add914ef58a9000119d98c,Banane,0,braun
58bd8e262e4dc0000164b084,Banane,9,braun
58c14f4bffafa30001cfc733,Banane,70,braun
58c6531293dac30001d49cc4,Banane,0,braun
58d2cccbad1e550001c5d2c5,Banane,29,braun
58e3d4be6c33030001ac64ad,Banane,10,braun
58f5dd2b40baf30001229be9,Banane,21,braun
