StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q2,Q3,Q5_2,Q5_3,Q5_4,Q6,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15
2022-04-27 17:15:11,2022-04-27 22:21:35,IP Address,70.166.93.81,100,18383,True,2022-04-27 22:21:35,R_2B2wMolXYWoBdVC,,,,,32.7449,-117.165,anonymous,EN,genyonemus_evotis,saron_pictus,50,70,60,publishable with major revision.,"Phonetic: can describe more about the inclusion of word boundaries, e.g., was the silence closure period of VOT included? That can influence the word duration. Speech rate probably also has some influence on the word duration across different individuals. Controlling for speech rate should be considered as part of the normalization. For example, word duration can be normalized wrt speaker’s speech rate: word duration / (no. syl / second), etc. The idea is to capture the fact that for a word produced with the same duration by two different speakers, for the speaker with a higher speech rate, this word is effectively longer than the speaker with a lower speech rate. One more thing, the authors created a notes tier – what in particular was coded there? How did the authors detect errors in the tokens?
Statistical: lognormal distribution of duration is probably fine, but what about other probable prior distributions? It'd be better to check the empirical distribution before fitting a model.
Overall: Our biggest concern is, how valid it is to measure the duration of adjectives in a NF condition? Maybe the authors wanted to control the variability in different syllables and words, and restricted the dependent variables to a subset of five adjectives. But the *big* assumption here is that, atypical word combination will affect adjectives particularly in a noun-focused condition.","Using Bayesian with weakly-informative priors sounds like a standard practice especially for a limited amount of data. Again, from the reports, it is not clear if the authors did exploratory data analysis before moving on to employ specific distributions for priors. This could weaken the motivation for using the selected modeling method.","The authors have some expectations about how medium and atypical words may not get reduced, so they used duration as the dependent variable. This sounds reasonable, but they could have established the assumptions about the duration more explicitly and cited evidence or support from previous studies. Not sure if restricting the dependent variable to word duration is adequate to answer the research question. In other words, the research question is reduced to ""Do speakers modify the duration of part of the utterances to signal atypical word combinations in referring expressions?"" Also, there's an apparent lack of explanation of the model structure.
They also included the order of the trials to control for any fatigue and speed-up during the entire experiment as a covariate. Random structures include how variations across different speakers and words in realizing different typicality categories and a certain trial will affect the word duration. Why not include repetition as a random effect?
Moreover, the authors did not discuss the possibility of unobserved heterogeneity in their model specification. In other words, is it possible that derived features from other information available in the data can explain the variation in word duration? For example, variation of adjectives can be conditioned on the following noun, but the nouns were not included in the model. Therefore it is likely that the variation of adjective duration is confounded with the properties of the following noun, and it is not reflected in the model specification.","Probably OK, however, as mentioned above, the authors didn’t consider all the possible covariates, thus the model is likely under-specified. The authors could examine the possibility of including other direct or derived variables in the model and discuss the potential effect these variables may have.","Not too sure about the covariate trial_minmax, especially the interpretation of its HDI. Why is this included as a covariate rather than a random effect?","We didn’t understand why the authors looked at adjectives within the subset of NF condition. They also excluded tokens according to their notes tier in the textgrid, what are some examples that they counted as ""error""?","The existing transformations seem to be OK. We wonder about the choice behind scaling the trial numbers to 0-1, instead of using the original scale. More explanation is needed here.","Overall, it feels that the authors were trying to fit the data with a particular statistical method, rather than motivating the use of a model based on the understanding of the data. More clarification and explanation on choosing the variables and models will improved the analysis substantially."
2022-04-27 18:27:07,2022-04-28 03:52:57,IP Address,141.5.2.21,100,33950,True,2022-04-28 03:52:58,R_Xtu19d5gPI5tWkp,,,,,50.1376,8.6776,anonymous,EN,lycodes_bradfieldi,gymnothorax_spinulosus,81,75,78,publishable with minor revision.,"The analysis focuses on a specific, quantifiable aspect, i.e. intensity on the vowel of the accented syllable, as a general correlate of accentuation on the adjective component in the Adjective-Noun combinations with Adjective Focus (AF, pragmatically driven to distinguish two referents with different color). The group’s main hypothesis that in AF trials intensity should be larger for atypical than typical trials is clear and straightforwardly testable with a simple statistical model. The group’s second hypothesis, however, that the difference in accentuation on the adjective between the typical and atypical conditions would be maximal when the focus is instead on the Noun, is more problematic. It should have been reformulated as a follow-up hypothesis on whether typicality alone is sufficient to drive significant intensity differences in the absence of focus on adjectives.","The choice of a linear mixed model is appropriate as the authors considered speaker and target color as random factors, while the three accentuation modalities (LF, ANF and NF), and typicality were considered fixed factors. ","The authors included typicality not as a categorical but as a continuous variable, which is an appropriate choice to account for the fact that there are different N of trials per condition.","The variables included have been appropriately chosen ","While backward deletion can be problematic, the statistical structure is appropriate. ","The use of a Linear Mixed Model allows for the suitable inclusion of all conditions. ","Individual intensity data were normalized by subtracting the mean intensity in decibels over the entire stimulus sentence. This choice does not consider (nor did the authors test) the possibility of a trend in intensity across the entire sentence, positive or negative. If such a trend exists, the mean intensity would not represent a stable baseline. ",There was no report or comment on the effect size of the results.
2022-04-28 06:31:42,2022-04-28 06:44:39,IP Address,115.129.148.244,100,777,True,2022-04-28 06:44:39,R_yPdEjGYeFUe5GEN,,,,,-33.8715,151.2006,anonymous,EN,dunkleosteus_inscriptus,alosa_atun,70,90,79,publishable with major revision.,"The statistical modeling used in this analysis is carefully considered, well-motivated, comprehensive - taking into account all variables of interest to the research question, systematically deployed and generally well interpreted.","Linear Mixed Effects models are an appropriate choice of statistic to examine the effects of interests in these data. ","The models used are well desgined and systematically refined following a standard process. The authors clearly motivate each version of the model, the tests used to evaluate them, and the process by which they have been refined.",The variables included in the models are appropriate to the data and research question. It is not clear whether the use of mean typicality ratings as a continuous variable is appropriate in place of the 3-level categorical typicality variable that informed the study design.,"The final models chosen are appropriately structured with respect to the phenomena being examined, the nature of the dataset, and the metrics dervied from it. The authors clearly motivated all elements of the models, and the process by which they have been refined.","The primary concern with this team's approach is the decision to restrict the analysis to the subset of phrases with the singular dative article. This decision appear to be necessary for aspects of their analysis that wouldn't extend to 'den' phrases, but this unfortunately means that approximately 25% of the data is not analyzed, including five entire noun phrases (""den gelben Erbsen"", ""den gruenen Bohnen"", ""den gruenen Socken"", ""den orangen Kartoffeln"", ""den orangen Trauben"") that were carefully included in the balanced study design (Coretta et al. 2021 ""Methodological Details of the norming and production studies"": Sec. 2.3). This is a substantial and possibly critical subset of the experimental data that has been omitted and which has skewed the balance of the data unevenly across typicality categories. All analysis presented therefore either assumes that the phenomena reported extend across plural NPs, or that any phonetic differences can be neglected, but the authors might wish to better motivate the decision and address this issue in more detail.","No data transformations have been directly applied to the modeled data, but given the large findings reported for speech rate differences and the lack of difference in local duration effects, some kind of temporal transformation/normalization might have been applied to examine duration effects more closely.
","This team have planned, executed and presented a comprehensive analysis of the data that thoughtfully addresses the research question and offers some insights into the phonetic properties of these utterances and how they might differ with typicality.

Some key metrics which are central to the analysis are not adequately explained. In particular, 'DiphDur', and 'DurRat' -- ""the ratio of the duration between the nucleus and the offglide"" -- will depend critically on the accuracy and consistency with which the segment boundary is located between the /e/ vowel and the coda of the article, yet the details by which this was measured and validated are not properly explained. (In the first place, this also assumes that all speakers produce a comparable vocalized 'rhotic' in the definite article, but this is not addressed either - do all participants speak a sufficiently comparable variety of German in this important respect, and how was this acertained?). Vowel-approximant transitions of this nature do not typically contain a clear segment boundary, so how robustly was this boundary located in this data by the automatic segmentation tools used, and how was this checked and validated?

The segmentation of the vowel-coda sequence in the definite article is tied up with another methodological issue about which there is insufficient detail: formant tracking across the rime. No details are provided about how LaBB-CAT tracks formants (window size/type/overlap), max. number of formants, etc., yet this is also a key metric: the first variable claimed to differ significantly with typicality in the article. While the statistical analysis is compelling, and appears to be robust, it is difficult to assess without having a better idea of the data. A couple of illustrative spectrograms aligned with waveforms showing how formants track over the course of a determiner, where the segment boundries lie, and how the nuclear vowel is delineated from the coda schwa would greatly aid interpretability here, especially since no significant differences are reported for either vowel duration or F2: it is perhaps surprising that typicality is flagged through vowel height with no commensurate change in fronting or duration, and some phonetically detailed illustrations of this phenomenon would help to understand the effect reported.

Other key variables which require more explanation are: 'maxIntensity', 'meanPitch', and 'ED' - few details are given to properly understand how these were measured, calculated and validated.

>> ""The alosa_atun_data.rds file contains 10,913 observations"".
What is the breakdown of this dataset (by type/condition/speaker)? 70*30 test trials were provided, and this team has also analyzed the additional trigger trials, but that should result in no more than 4,200 observations?

The finding that ""(AF) typical trials have a significantly faster speech rate"" is not adequately unpacked. Since no significant durational effects were reported at the segment, rime, or lexical level in the determiner, utterance-level duration/speech rate differences cannot arise from local lengthening, so this is inconsistent with the claim that ""This may be an effect of the overall trial, or may be carried by local duration effects, such as in the adjective itself)"". If this were thought to be the case, duration should have been examined in other constituents in the target NP. If these differences are global, as the data suggest, what drives this phenomenon? 
"
2022-04-28 08:14:19,2022-04-28 08:47:36,IP Address,5.147.48.245,100,1997,True,2022-04-28 08:47:37,R_30jdJKrkJDvjjMj,,,,,51.4489,7.0383,anonymous,EN,aracana_bitatawa,dunkleosteus_inscriptus,80,70,90,publishable with minor revision.,"The analysis is done with an R script that is available on OSF and contains helpful comments throughout the script. The authors chose Linear Mixed-Effects models with NHST and Bayesian Mixed-Effects models with ROPE analysis for analysing the data. 

Being unfamiliar to Bayesian Mixed Effects modelling and especially to the given ROPE plots in the paper, we cannot comment on the usefulness of these analyses","As we are not familiar with the Bayesian Mixed Effects models we cannot say if the choice of these models is a good one for the given data, however, the Linear Mixed-Effects Models are a valid choice for working with duration data. ","We will, again, comment on the Linear Mixed-Effects Models only:

Separate models for focus condition and typicality were fitted to answer the research question “Does the acoustic profile of an utterance with an atypical referent like blue banana differ from one with a typical referent such as yellow banana in German utterances containing focused noun phrases?”.  Since the models are run separately, we are dealing with a relatively simple fixed effect structure: condition (first model) vs. typicality (second and following models). The authors opted for random intercepts instead of random slopes. We think that this is a valid choice. ","The authors ran several Linear Mixed-Effect Models. The focus condition model is used to validate the duration measurements since the authors assume an effect for focused elements of an utterance. The authors opted for the measurement of relative noun/adjective durations instead of absolute durations as a dependent variable and find an effect, namely that nouns are longer in focused condition. Their explanation for this choice is valid and comprehensible.  

However, for the typicality models the authors seem to have changed the modelling approach and decided to test relative AND absolute noun durations. As the authors say themselves “absolute durations are influenced by speech rate, number of syllables in the noun length, number of syllables in the adjective and other factors”. Since these factors might influence the results and are not included as covariates, it is questionable if we can trust the results of the absolute duration models. Unfortunately from the report it is not clear to us what the results of the absolute and what the results of the relative duration models are and if there was any difference between these two.","For the Linear Mixed-Effects models the structure seemed to be suitable with an exception for the absolute duration typicality models that would need more explanation and a clear report of the results, since they go somewhat against what the authors said themselves about the suitability of absolute durations for the analysis in the focus condition model (see above).","Based on the research question, typicality is only relevant for focused nouns and the authors built a subset (Condition: NF) to run their models on. However, they say later that modelling was then done on the subset AND on the full data set. Why was the modelling done on the full data set if only the focused noun condition is relevant for the RQ? Which of the models correspond to the full data set and what is the result compared to the subset? This remains unclear in the report and needs to be answered in the text. ","The authors opted for relative durations to avoid problems related to possible effects of other factors on absolute duration. This is a valid choice to us, however, see above for comments on absolute durations (since the authors also included them in another set of models that would need a more detailed explanation in the report as to why this was done and what the results were).","While most scripts, data, and codes seem to be available on OSF and is well described in the text, the only thing that seems to be missing is  the output of the BAS pipeline, the <XX i.pipeline.TextGrid> files that are mentioned in the text. These output files are fed into a second Matlab function, that is also present in the OSF project and well explained, which then calculates the durations for the given output files and saves it to spreadsheets. The spreadsheets are saved in the OSF project. Since both functions are given and the second one needs the <XX i.pipeline.TextGrid> files as input, the authors might want to add the files to the OSF project for reproducability. 
"
2022-04-28 08:54:34,2022-04-28 09:22:38,IP Address,104.28.50.169,100,1683,True,2022-04-28 09:22:38,R_7O4A1qhEUhiXjoZ,,,,,33.5716,-101.8545,anonymous,EN,anthracoceros_coronata,lasionycteris_altavela,85,90,88,publishable as is.,"The analysis is clear and reasonable, with valid statistical choices.

Some additional explanation of choices made would be helpful.  For example, the code creates Formant and Pitch objects, but only uses intensity in the analysis.  This is not at all unreasonable, but a comment on the reasoning would be useful.

Similarly, only NF trials are considered, excluding AF and ANF trials.  Again there may be valid reasons for doing so, but some discussion is warranted.

The choice to find the maximum intensity of the utterance rather than of individual words is again reasonable, but some discussion would be appropriate.",The use of a linear mixed model is in line with norms in the field.,"Variables: as mentioned above, some reasoning behind the focus on only intensity, when other measures were collected, would be helpful.

Model: The only question about the model is that in the comment in the code above the model definition, it says that a random slope of typicality is included, but I don't see any random slopes at all in the model definition, and typicality is included as a fixed effect.

While not strictly necessary, some model comparison or discussion thereof would be useful to see if the random effects are justified.","The use of maximum intensity makes sense, but some discussion of why that variable was chosen over other measures of focus/stress would be appropriate, especially since Praat Pitch and Formant objects were created.",The model structure is suitable.,"The only items excluded were those with text in the ""notes"" tier of the TextGrids.  There are a few outliers in Intensity if defining outlier as ±2sd from the mean, but there are none at ±3sd from the mean, so it is reasonable to not exclude any of these data.","No transformations were done to the data.  The only consideration here is that typ_mean has a strange distribution—many values of 100% and 0%, with values in the middle skewing right, but it is reasonable to not apply a transformation.",
2022-04-28 09:36:38,2022-04-28 10:12:05,IP Address,134.69.55.186,100,2126,True,2022-04-28 10:12:06,R_2xJKgT4T9v4VISE,,,,,34.1325,-118.2076,anonymous,EN,hoplostethus_macrosteus,trachurus_riukiuensis,50,95,70,publishable with major revision.,"The authors should consider measuring only specific portions of the adjective (for instance, only the stressed vowel), instead of including the flanking consonants and any unstressed vowels (e.g. the plural morpheme -en) in the segmentation, as there is variation inherent in segmental duration that was not accounted for here. Re: peak F0 measure: Section 1.3 was confusing; we are not clear on the ""word"" from which the pitch measurements were derived (i.e. the adjective or the noun), complicating our critiques of the analysis of this acoustic measure. ","This seems reasonable to us. ","The variable selection seems mostly on point. Our only critique was that ""color"" was not considered as a fixed effect, given that the vowels in each of the adjectives (and nouns) were different, and would likely contribute to variation in the duration measure.",See above,Suitable,We are concerned with the high number of exclusions for the F0 article model; 20% of the data excluded seems quite high.,"We were surprised that the F0 data were not transformed based on speaker sex (which, while albeit an imperfect strategy, is common in the field). Speaker sex was not provided with the data, so it would perhaps have been wiser to not include this measure at all (since arbitrarily determining speaker sex is also problematic). ","While we are mostly satisfied with the segmentation criteria discussed, motivating those decisions via citations of other scholars' work would have strengthened their decisions and our confidence in their methods. We were also surprised to not see any discussion or summary of the analysis as a whole, nor a section specifically targeting the limitations of the analysis."
2022-04-28 14:16:05,2022-04-28 15:24:06,IP Address,129.107.80.47,100,4081,True,2022-04-28 15:24:07,R_3JzbnDbPJC7jXQO,,,,,32.7185,-97.1432,anonymous,EN,varanus_eulophotes,genyonemus_evotis,85,70,73,publishable with minor revision.,"While the techniques for dimensionality reduction and analysis of acoustic features seem solid to us, we are not so sure about the overall approach. This team took an exploratory approach that included many acoustic dimensions (increasing the chances of a significant result somewhere). It was difficult for us to evaluate the conclusions and think it must be framed as exploratory rather than confirmatory. ","See comments above on the overall approach, otherwise the use of the GLMM as the final analysis seems appropriate. ","Selection of the variable is appropriate given the overall approach. ","This analysis used a holistic meta-variable instead of a single acoustic measure as dv, but then attempt to make conclusions about the individual acoustic features in the end. Our main concern is that it's unclear how the authors chose which acoustic measurements to initially extract, and there were so many acoustic measurements used in the acoustic feature analysis that something was bound to be significant in the model. ",Structure is appropriate given the approach,"The authors chose not to exclude data without typicality ratings and instead manually coded typicality for those items. They discuss how they did this, but don't provide a justification as to why. This also causes them to change the structure of the model to be binomial because some of the conditions only have (as they manually assigned) ""typical"" or ""atypical"" levels. We found the inclusion of these data unnecessary because (as far as we can tell) the items for which typicality was not coded were not designed to bear on this question. ","z-score was used during feature selection to make graphs to compare across participants, which we found appropriate.  However, it was unclear whether this transform was used on the data included in the GLMMs (which includes random intercepts for speaker, so z-scores are potentially unnecessary there). ","We don't see any space to comment on data processing. The authors don't mention any attempt to check the accuracy of the force aligned measurements, which could greatly affect the results. "
2022-04-28 17:07:16,2022-04-28 17:23:50,IP Address,129.108.202.181,100,993,True,2022-04-28 17:23:51,R_10BC9RKXBzT6YnW,,,,,31.7703,-106.3006,anonymous,EN,paralichthys_undulatus,stygobromus_tyraica,60,70,70,publishable with minor revision.,Please see next comment,"To be honest I could not follow what statistical test they used. They produced confidence intervals, etc, but this writeup is too computational for me to really understand it enough to be able to evaluate it in detail.",They used supervised machine learning for the whole analysis.,"It looks like their predictor was Typicality, which is valid for the research question.","I do not have enough understanding of their approach to answer this effectively. ","They excluded all errors and hesitations, which is reasonable. They also only examined the adjectives, which I think is also reasonable based on the fact that the adjectives are repeated in each typicality condition. ",discrete cosine transform,"As noted above, I do apologise but I don't have enough knowledge of computational approaches to evaluate this submission effectively. However, I did note that they did not choose one acoustic measure, as we were instructed to do, but instead trained a model to pick out the most relevant acoustic features. However, even in the results, which shows a barplot with the most important features, many of the terms are opaque to me."
2022-04-28 12:00:18,2022-04-28 20:41:49,IP Address,174.18.72.234,100,31291,True,2022-04-28 20:41:50,R_PXqsmWPRRdsksbD,,,,,32.246,-110.9177,anonymous,EN,trachurus_riukiuensis,petauroides_fistulator,35,30,30,publishable with major revision.,"Based on our findings about this analysis explained in several of the questions below, we do not believe the finding that Atypical has lower f0 than other conditions is reliable.  Our concerns that led to this judgment are based both in the phonetics and the statistics of the analysis.  At a very general level, this analysis seems to use entirely automated procedures to extract the data for analysis, with no requirement that the researcher ever listen to the recordings or look at spectrograms.  We understand that an entirely automated method is both more expedient and more replicable than one that involves human judgments based on the spectrogram, but we do wonder if the avoidance of hands-on phonetic methods led to some of the concerns we note below about creaky voice, inclusion of hesitations, and inclusion of production errors.","We feel the choice of statistical analysis type could be a very good method, if implemented differently on several points. The approach as it stands uses a GAMM fitted to the f0 curve over the duration of the noun, which includes several random smoothing factors in the GAMM as well as the fixed factor of interest (Typicality), and assesses significance of the coefficients for the Typicality effects in the resulting model.  The points we feel would need to be implemented differently to give reliable results are explained below.","Dependent variable: Most of our concerns about this model stem from choice and implementation of the dependent variable, f0 track over the duration of the noun, automatically extracted after automatic labeling of the noun.
•	Noun vs. adjective measurements: This analysis analyzed only f0 during the noun, not the adjective.  Nouns are not matched across conditions in this experimental design; adjectives are.  (That is, Typicality is a between-items factor if the dependent variable is in the noun but a within-items factor if the dependent variable is within the adjective.)  Even if one predicts that the effect is most likely to be realized on the noun, it's a shame to waste the power and lower error variability offered by the item-matching of the adjectives.  Reasoning for this choice was not addressed in the write-up.  The unmatched nouns may also introduce some confounds because of how the GAMM was fit across the duration of the nouns, addressed below.
•	Creaky voice: This analysis used Praat's automatic f0 measurements at 10 ms intervals throughout the noun.  This has the advantage of being able to capture differences anywhere in the f0 curve over the noun, as opposed to measuring the peak f0, for example.  However, it is unclear how creaky voice may have affected this dependent variable.  We expect that the GAMM could probably fit to an f0 track that shifts suddenly from creak to modal voice or vice versa (e.g. halving or doubling) with a very steep slope to one part of the “wiggly” curve.  However, this would treat creak as simply very low pitch on a continuous scale, not a categorically different kind of voicing.  We believe there is substantial creak at the end of the nouns for most speakers (between noun-final schwa and vowel-initial “ablegen”), and in other parts of the noun for a few speakers.  Any measure that includes creaky voice as simply very low pitch on a continuous scale, as this one does, is likely to have the outcome strongly influenced by how much creak each token happens to have where in the noun, which is relatively unlikely to be a linguistically meaningful realization of a Typicality difference.  Even if the creak were a realization of a Typicality effect, it would be misleading to present it as a difference on a continuous f0 variable.

Time variable: Because the ID variable (time) is set to 10 ms windows throughout the duration of the noun, number of IDs (number of 10 ms windows) varies widely across tokens.  Of necessity, there is very little data left at the later IDs (nouns that happen to have been pronounced with the longest duration), and that data is not well distributed across Typicality conditions.  We used the authors’ R script to analyze the distribution of data somewhat further, and found that there is very little data past about ID 50, bringing any effect toward the end of the IDs into doubt.  We would prefer the time factor for the GAMM fitting to use frames at each 5% of duration of the noun, or something comparable, to spread the presumed intonation curves to the same range.  (We have a histogram by ID, but it won't paste in here.) 
 
Lack of a stress placement factor:  No factor seems to have been tried in the model for which syllable of the noun stress falls on.  Since the nouns are not matched across Typicality conditions and stress placement would be expected to have a large effect on f0, this could introduce a substantial confound.  Noun stress placement varies from first syllable (e.g. Gurke) to third syllable (e.g. Mandarine).  It is possible, however, that using the noun (item) as a random smoothing factor helps with this.
","We take this question to be about the final choice of model, as opposed to the model selection process (previous question).  

Large number of random smooth terms: This analysis includes competitor name, competitor color, distractor 1 name, distractor 1 color, distractor 2 name, and distractor 2 color as random factors, in addition to identity of the noun, identity of the adjective, trial number, and the obvious random factor of speaker.  Our understanding of this method is that if having one of the distractors be red, or be a clothespin, happens to make a difference in how people say the target phrase, including random smooth terms for everything on the screen gives the model a place to appropriately put that source of variability.  We can see the potential advantage of allowing random terms for all of these potential sources of variability, but since the distractors and competitors are carefully distributed across items in the experimental design, we suspect that not including these random smooth terms would make a much simpler model with little loss in what can be interpreted.  This is a very high number of random factors, and we were surprised that there apparently were no problems with failure to converge.  Furthermore, since the target adjective is predictable from the target noun (each noun occurs only with a single adjective), we were unsure about the benefit of including random smooth terms for both separately.

Stress placement: As discussed above, given the over-time approach of the GAMM and the importance of intonation for this method, we were surprised not to have a factor for which syllable of the noun the stress falls on.",Covered by answers to the previous two questions.,"Errors and speaker JW_3: We were surprised to see that this analysis does not exclude the productions that were marked in the Textgrid as containing errors.  While some productions labeled as errors contained errors only in some other part of the sentence and may have been usable, others contained mispronunciations or large pauses or self-corrections during the adjective and noun, influencing the f0 and duration of the target word(s).  In particular, we noticed on further examination of this analysis that only one token has ID data above ID 92: a token of Zitrone by speaker JW_3 that was labeled as an error.  This particular token has a large hesitation at the start of the noun, which the automatic labeling process probably included as part of the duration of the noun, pushing the entire actual intonation contour into higher ID numbers.  Furthermore, we noticed that speaker JW_3 has an extremely high proportion of their tokens labeled as errors, suggesting this speaker had difficulty with the task and should perhaps be excluded entirely.  Since there is so little data at high ID numbers, any effect toward the end of the GAMM curve could be unduly influenced by a few error tokens that include hesitations in the noun.

Creaky voice: We noticed large amounts of creak, especially at the ends of nouns (especially between schwa and vowel-initial ablegen), and for some speakers throughout large parts of the determiner, adjective, and noun.  We believe creak should have been either excluded from the GAMM analysis or analyzed as a separate dependent variable (presence/absence of creak).  So many productions end in creak that it would likely be impossible to exclude all productions that contain creak.  The automatically extracted pitch track is highly likely to have problems with creak.","This analysis transformed f0 to semitones.  We think this is fine, although with the Speaker random effect included, we’re not completely sure it’s necessary.","Visual presentation of results:  As we worked to understand what the GAMM coefficient results meant, we wished for some graphs, for example of fitted the GAMM over ID for each Typicality condition, and perhaps also a graph of average semitones over ID for each Typicality condition as well, to see how the GAMM fit the raw data.  Because of the way the GAMM fits the entire curve over the span of the nouns, it was difficult to interpret the overall finding that Medium and Typical both have significantly positive coefficients relative to Atypical across the time span of the GAMM, at some time.  To explore this, we did some additional graphing using the authors’ uploaded materials, and obtained this estimate of the difference between the fitted GAMM for Atypical vs. Medium, the larger of the two differences:
(Graph will not paste in)
Interpretation of final result: The graph suggests that the difference is based almost entirely on very high ID numbers, which as discussed above come from only a few tokens that are not well distributed across conditions and at least sometimes represent errors.  Furthermore, high ID numbers are the most likely to fall during creak."
2022-04-24 20:28:32,2022-04-28 21:45:41,IP Address,184.64.221.169,100,350229,True,2022-04-28 21:45:41,R_1lyoiVyOhFYDIvn,,,,,51.0406,-114.0764,anonymous,EN,pseudopleuronectes_assasi,aratinga_lugubris,10,35,25,deeply flawed and unpublishable.,"In their analysis, there are major critical points to be considered. We go through these critical issues in this questionnaire. First, the authors state: 

“…since there are no minimal pairs, it is impossible to answer this question with the data provided by the organizers, so we decided to formulate the question differently:
Is there any difference in the speakers’ production, when they produce atypical/medium/typical word combinations with the same color adjective? (e. g. green carrots vs. green tomato vs. green beans)” (p.17).

 Because the experiment is set up in such a way so as to avoid minimal colour pairs in the testing phase (e.g. yellow banana vs. blue banana), the authors choose to re-formulate the research question and develop their own research question. This research question again asks about the differences in productions, but these differences are non-acoustic ones. This is unfortunately not the topic of the study and so the entire analysis is considerably removed from the primary research question and the goal of the project.

Our argument is supported on page 6, where the authors state the following.
“We listened to utterances of a particular color by all speakers in order to find out whether there were any differences between typical and atypical utterances. We did not manage to find any consistent acoustic differences, so we decided to drop this search and focus on non-acoustic cues” (p.6). 

The authors offer an impressionistic perception account of whether the acoustic differences exist or do not exist without even specifying whether they have any German language background. As such, their analysis not only overlooks the importance of the acoustic cues, but it is also flawed in that it does not offer specific parameters through which the acoustic differences do or do not exist.  ","The choice of the statistical analysis was the Bayesian mixed effects ordinal 
regression. Given the outcome variable (typicality), which has three factors that have natural ordering: typical, medium, atypical, we believe that the choice of the statistical analysis is on target. Still, because of the way the Bayesian analysis has been conducted, i.e. with default priors and without posterior checks, the results of the simple ordinal regression would be, if not the same, similar. ","The outcome variable was the typicality. The first predictor variable was the speech error, which had two factors: speech errors and no speech errors. 

Another variable was the adjective emphasization, which was broken down into 2 factors: non-emphasized and emphasized. 

The authors developed 2 models with each predictor variable separately, and each model consisted of random and fixed effects (by-participant and by-colour, respectively)
Considering the choice of analysis and the authors’ hypotheses, the statistical models were on target.  ","All the variables included in the statistical analyses were  suitable for testing the postulated hypotheses. ","The Bayesian statistical models were not thoroughly developed.  First, the authors could have developed the prior distribution based on the previous research on speech errors and accentedness. We understand that building the priors is most certainly not an easy task, but priors can largely affect the model output and the posterior checks. The brm model itself was well structured as the model converged and the authors presumably checked the Rhat values. However, there were no posterior predictive checks to show the probability distributions of plausible values of the parameters, given the data and the model. In addition to credible intervals, the posterior checks would indicate whether the models fitted the given data. Lastly, the authors justifiably selected the cumulative link logit family type for their models which automatically transformed the estimates into log odds. While log odds are useful, it would have been more useful to interpret the results with the transformation of log odds into simple odds. ","The authors did not analyze the ANF and AF items. They only used the NF condition 
in their analysis, which was an understandable choice given the structure of the original study.

For the error analysis, the authors did not exclude any items in the NF condition, which was understandable given their analysis, however, they should have excluded items with errors when they were analyzing accentedness (emphasis vs. non-emphasis) because the items with errors could have affected their results.","The typicality variable was transformed. Initially, it consisted of 3 categories: hesitations, errors, pauses. 
However, when developing the models, the authors decided to include two factors in this variable: errors and no errors. This choice strengthens the model’s fit and its convergence. ","We believe that the statistical modelling is somewhat suitable given the hypotheses and the choices authors made, but that the overal analysis is flawed because:

1) it does not deal with the question the study asks
2) the impressionistic way the stimuli are analyzed
3) terms like accentedness and speech errors are not well defined
4) there is too much code in the report which is a problem because it is not accessible to people who are not used to R programming language
5) no language background of the raters is provided
6) visualization of the norming part of the study was redundant
"
