StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q2,Q3,Q5_2,Q5_3,Q5_4,Q6,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15
2022-06-09 11:28:29,2022-06-09 11:36:12,IP Address,128.187.112.17,100,463,True,2022-06-09 11:36:12,R_1Kl2xqA2AciTEHA,,,,,40.2584,-111.6591,anonymous,EN,trapezia_cantonensis,linckia_nattereri,100,100,100,publishable as is.,"This was an extremely thorough analysis, with detailed documentation of the many acoustic measures and statistical tests used. ","PCA was a good choice for the many variables they extracted. I'm not familiar with Bayesian models and how they work for many variables, but it seems to have been alright. ","Variable selection was good. They included several variables for formants, prosody, F0, and voice quality. They cite many sources for how these acoustic measures were extracted. The statistical model itself appeared to be straightforward: put everything in and see what happens. For an exploratory analysis like this, it seems good enough to me.","This team chose many variables representing a variety of cues in the acoustic signal and spanning different aspects of language (formants, prosody, voice quality, etc). At explaining them with the brief justification in their hypothesis paragraph. ","Again, for an exploratory process like this, dumping them all in and seeing what comes out at the end seems fine. ","It appears there were no exclusions, not even the ones marked by the lead researchers. Perhaps this could have been addressed in the write-up.","There did not appear to be any transformations, as far as I could tell. Some things could have been transformed, such as log-transforming formants. I'm not familiar with all the variables they used in this study, so I'm not sure what the distributions typically are.","This was extremely thorough and I enjoyed reading it. I'd like to refer back to this (including the scripts and supplementary materials) in case I need to do a similar analysis or use those acoustic measures. "
2022-06-09 15:03:52,2022-06-09 15:14:59,IP Address,2.98.46.35,100,666,True,2022-06-09 15:14:59,R_2xQNx9JAa7o6NVx,,,,,53.5039,-2.1959,anonymous,EN,naso_cassivellaunos,cromileptes_saxatilis,75,95,89,publishable with minor revision.,"We find this report very easy to follow, very transparent, and well-motivated! We appreciate the clarity, the motivation behind the choice of the phonetic analyses, the statistical analysis, and the sobriety in the interpretation of the findings. Team cromileptes_saxat are asking a clear and relevant question with a fitting measurement and sound procedures. However, the approach might be too minimalistic, since it leaves some other variables of potential interest (i.e. beyond adjective duration) unexplored. Also, conclusions would be strengthened by further consideration of non-linguistic effects (e.g.. to rule out learning or fatigue effects) and/or the cause of the divergence issue in the modelling process. Therefore, we recommend ‘minor revisions’, as the analysis is not quite perfect.  
","The authors performed a Bayesian mixed-effects lognormal regression, which is a well-justified state of the art statistical approach. Priors and random effects structure were reasonable. For model convergence issues with random slopes over typicality by speaker, the maximal tree depth was additionally tried to be adapted, up to a value which was not necessarily useful. Additionally, using more sampling in the warmup phase might have helped to additionally deal with the divergence issues.  
","The model includes typicality (treatment coded with two levels), random intercepts by speaker and by target noun, and random intercepts and slopes over typicality by target adjective. Additional random slope over typicality by speaker was also considered to be included in the model, but rejected due to divergent transitions. We do not expect these slopes to play a meaningful role, but further exploration of the divergence error (e.g., showing the distribution of data, being selective for ‘random structure’) would have been appreciated.
A maximal random effects structure was chosen, which is considered a good practice to include as many sources of variability in the data as possible. All prior choices were reasonable and well justified.

","This analysis can be regarded as a confirmatory analysis than an exploratory analysis. As a confirmatory analysis or a small contribution in a context of a collaborative exploratory project, examining only one acoustic variable might be a reasonable thing to do. 

However, considering that the research question broadly asked the typicality effect on acoustic outputs of speech production, probably more than one dependent variable should have been taken into consideration in the first place. Further, team cromileptes_saxat did not consider structural confounds – if they did, the conclusions would have been made stronger. While all adjectives were used for both typicality conditions (i.e. balanced), the different nouns with different inherent durations were not balanced. For the ‘typical’ NPs, the average syllable count for nouns in typical NPs is 2.8; for ‘atypical’ NPs, 2.2. The difference in the NP length could affect its duration (by polysyllabic shortening, for instance). 
","We evaluate the structure of the statistical model to be highly suitable. See more detailed comments above.

","Only typical / atypical combinations for the NF condition were examined (medium excluded). Tokens from utterances with any text on the notes tier (typically ""error"") were excluded, as were tokens where there was any pause between the adjective and noun as determined by the forced aligner. The choice of subsetting data to exclude the intermediate condition makes sense both a priori (as emphasising interpretability of the findings) and a posteriori (given the null result).


One strategy to mitigate the confounding effect of the word length could be examining a subset of the experimental items, e.g., disyllabic forms only; brau.nen Wal.nuss and grü.nen Boh.nen vs. grü.nen Möh.re, gel.ben Kir.sche and ro.ten Gur.ke.

","No transformation was applied before entering the duration values into the model – however, the model was lognormal, and also the priors were defined over log duration and not duration itself. This is appropriate since duration measurements are bounded at 0 and therefore follow a skewed distribution.

","All of us really enjoyed reading this report. Please take our somewhat picky comments as a sign of our positive engagement.

"
2022-06-09 21:37:46,2022-06-09 21:41:13,IP Address,184.64.221.169,100,206,True,2022-06-09 21:41:15,R_2XmtLNaiAzS5cUI,,,,,51.0406,-114.0764,anonymous,EN,pseudopleuronectes_assasi,ceratophrys_elephantotus,20,1,9,deeply flawed and unpublishable.,"No statistical analysis was provided, only the classification of phonemes produced based on the matrices created. There was also very little information provided to evaluate the report.",No statistical analysis was provided.,No statistical analysis was provided.,No statistical analysis was provided.,No statistical analysis was provided.,Unclear what the authors left out and why.,"The authors implemented the classification based on the matrices whereby the data points were transformed into lists. It was a well-motivated choice given that they decided for this approach. ","Very little information.
No statistical analysis. 
Not a lot was given to us to be able to evaluate their analysis. "
2022-06-10 03:31:02,2022-06-10 03:35:17,IP Address,138.246.3.169,100,255,True,2022-06-10 03:35:18,R_1CKoMOAJJ65Muew,,,,,48.1417,11.5644,anonymous,EN,procambarus_maculosus,trachyphyllia_lappa,60,40,50,publishable with major revision.,"The phonetic analysis was overall good. The two main points of concern are that hypotheses regarding the effect of typicality on the acoustic measurements were missing and it was unclear why the measurements were taken for the whole words and not just e.g. the stressed vowel.
The statistical analysis had some major flaws both in the construction of the LMERs and the reporting of the results.","Linear Mixed Effect Regressions (using standard R packages) are an appropriate choice of statistical analysis for the derived acoustic data and chosen variables. Also appropriately, type II chi-square tests were conducted to assess significance, and eta squared were used for effect sizes. Given that sometimes the interaction between fixed effects in the LMER was significant, pairwise comparisons would have been interesting to compute (e.g. using emmeans).","While we do not understand the inclusion of target_colour as a fixed effect in the LMER, it was correctly tested by means of BIC whether models with or without interaction between the fixed effects provided a better fit. Otherwise, we cannot evaluate the process of choosing variables for and structuring the statistical model because the process was not described in more detail.","The acoustic variables – duration, minimum pitch, maximum pitch, pitch range – are likely to be associated with the phonetic realisation of typicality (or, rather, stress or prominence). However, none of these choices are explained in the report, and no hypotheses for directional effects of typicality on these variables are provided (but would have been necessary for a scientific report). It also remains unclear, why these measurements were taken for whole (and phonetically very diverse) words, and not just for e.g. the stressed vowels.","Overall, we think there are major flaws in how the LMERs were constructed. First, it remains completely opaque why target_colour was used as a fixed effect in the LMERs. It would have made  much more sense to include it as a random intercept or as a random slope (typicality | target_colour), if the authors think that the target_colour has some sort of random influence on the acoustic measurements – even though it is unclear what this influence would look like. Second, given that target_colour was included as a fixed effect, it is unusual that no statistical results are reported for it (even though the models sometimes find a statistical effect of target_colour on an acoustic measurement). Third, it is not very clear from the report what is meant by “phrase” which was included as a random intercept; the scripts reveal that “phrase” refers to the combination of colour and noun (but there was an error in the creation of the “phrase” categories, resulting in 17 instead of 15 categories). Anyway, there is no explanation for why this intercept was necessary. Our proposal would be to construct slightly different LMERs for nouns and adjectives:
measurement_noun ~ typicality + (typicality | speaker) + (1 | noun)
measurement_adj ~ typicality + (typicality | speaker) + (typicality | adjective)
Lastly, we have run the models with duration as dependent variable and found that some of them threw errors which were ignored in the reporting; therefore, none of the reported results (for this dependent variable – but possibly also for the others) are reliable.
In summary, we think that the report would have benefited from a conceptual explanation of the statistical model with clear statements about the expected effects.","In addition to the tokens that were flagged as erroneous by the MSA coordinators, 8 further tokens were excluded due to hesitation breaks between adjective and noun. However, it was not clear how such breaks would interfere with the analysis, i.e. why it was necessary to exclude them (and the other flagged tokens).
Trials with numbers higher than 35 were excluded because uttering the same atypical word combination for the second time might decrease phonetic effects of typicality. This is okay in principle, but it leaves only 15 trials per speaker. To justify this procedure, a pretest with a statistical comparison would have been useful to show that the acoustic parameters in the first repetition differ significantly from those in the second repetition. Following the authors' idea, this would have to be the case in particular with atypical word combinations, since the first occurrence seems more unusual to the speaker than when he/she sees it the second time. If this was not the case, both repetitions could have been included in the main analysis.
Both nouns and adjectives of the NF condition were analysed, though it remains unclear why effects of typicality should show up in adjectives when the noun is focused.","The TextGrids were manually corrected; more specifically, it seems like the word boundaries were corrected, although from the report we first thought that the phonetic segments had been corrected (i.e. the term “segments” should have been defined).
Duration was not normalised, neither for individual speech rate nor for length of word. The latter would have been especially necessary, because the target nouns consist of between two and four syllables. This length variation is not necessarily accounted for by including a by-phrase intercept in the LMER.
Pitch was not normalised for sex; the speakers’ sex could have therefore impacted the statistical analysis without having been taken into account by e.g. adding sex as a fixed effect.","From the report: “overall, atypical nouns had shorter durations than other nouns, except for nouns preceded by the colors orange and brown” – this is neither visible in Fig. 1 nor does that become apparent from the stats.
From the report: “As shown in Figure 2, this effect may indicate a slightly higher pitch range for nouns preceded by medium typical adjectives, compared to nouns preceded by atypical and typical adjectives.” – this sentence is wrong: adjectives are not divided into typicality groups; and from the plot it cannot be seen by which adjective the noun was preceded. What the authors probably meant to write was: “As shown in Fig. 2, this effect may indicate a slightly higher pitch range for medium typical as compared to atypical or typical nouns.”"
2022-06-09 22:29:08,2022-06-10 04:04:16,IP Address,141.5.2.21,100,20108,True,2022-06-10 04:04:17,R_3hcFdv2E0UbqMHJ,,,,,50.1189,8.6921,anonymous,EN,lycodes_bradfieldi,trapezia_cantonensis,95,60,70,publishable with major revision.,"The analysis of typicality effects in adjective-noun phrasal combinations focuses on vowel formant trajectories, F0 trajectories, and duration of the stressed vowels of the adjectives in the phrases. From a linguistic viewpoint, the analysis is compelling and exhaustive, and would meet publication standards with minor revision to enhance the clarity of the decision pipeline in case of ambiguities in boundary segmentation.
Similarly, the choise of the statistical approach using generalized additive mixed models (GAMM) is optimal, in that it considers the likely high correlation between the response variables (typicality levels per each type of feature extracted). However, the application of the statistical approahc and the intrpretation of the results appears not to be smooth enough, and warrants a thorough revision.
  ","The author creates three spearate GAMM models with one predictor for each model, tested against the null model obtained by removing the predictor while preserving the random effects, and looking at AIC as a way of assessing the predictive model.  
Including all the terms in one GAMM model, rather than creating three separate models, could have resulted in a better estimate of the effects as the terms of choice are likely also correlated. For example, this would allow checking the effects of typicality on F0 while accounting for differences in intensity. ","Unless we are misinterpreting the results, it seems that Figures 1,2,3 show that data  selection is only partially comparable across adjectives. For example, for BRAUNEN the non-food category is not represented, while for ORANGEN the atypical is missing. This potentially leads to glitches in the overall interpretation of the effects of typicality across adjectives.  ",See above,"One particular issue with the authors' interpretation of the statistical results is hard to understand from our viewpoint, and would require major revision. Namely, the inference that typicality is not a significant predictor of vowel formant trajectory differences, notwithstanding the fact that the model with that predictor is significant. The authors conclude that this is merely statistical noise, and hence there is no meaningful difference, but this conclusion seems unwarranted, as the authors must be bound to the fact that their model is significant, regardless of the fact that one of their assumptions, namely that the effects are ordered from atypical to typical, is not borne out.  ","See above, regarding the comparability between the results fro each adjective category.",-,
2022-05-30 07:03:39,2022-06-03 04:43:16,IP Address,84.215.16.54,40,337177,False,2022-06-10 04:43:19,R_3iQKx8XGX1S6uH9,,,,,,,anonymous,EN,linckia_nattereri,eosipterus_pytyopsittacus,80,42,23,deeply flawed and unpublishable.,,,,,,,,
2022-06-10 06:24:53,2022-06-10 06:47:06,IP Address,92.242.59.106,100,1333,True,2022-06-10 06:47:06,R_1nPxKoidfAoBJD2,,,,,55.7483,37.6171,anonymous,EN,aratinga_lugubris,pervagor_meeki,97,88,92,publishable with minor revision.,The authors conducted a proper acoustic analysis with minor inaccuracies in the statistical models.,"Linear mixed-effects models are a good choice for this type of analysis.
","Because of singular fit the authors applied different random effect structures (intercepts or slopes) for the same dependent variables for nouns and adjectives. This inconsistency doesn’t allow comparing results.

The authors predict acoustic cues’ values based on the typicality rating, but we believe that it should be the other way around: we need to find how acoustic cues affect typicality.","Raw intensity and duration of words might have distorted the results, some normalization procedure should have been performed.
Gender was not included into the statistical models.
The authors did not take into account the fact that in the experiment each stimulus was produced twice, so the observations were not independent which is a violation of regression model requirements.",Overall we think that model structures are reasonable.,"The authors excluded all ‘problematic’ tokens with background noise, hesitations, errors etc. We think that since they were looking for acoustic parameters of nouns, this approach is correct.","The authors used Montreal Forced Aligner for annotation of the sounds. Since they manually checked the results, we suppose that it was correct.
Raw acoustic data (intensity and duration) was not normalized by speaker, which makes observations hardly comparable.",
2022-06-10 06:50:39,2022-06-10 07:11:09,IP Address,77.161.90.97,100,1230,True,2022-06-10 07:11:10,R_3JxUx4p4aiv6Caz,,,,,51.4361,5.4958,anonymous,EN,neosilurus_omanensis,lasionycteris_altavela,50,75,55,publishable with major revision.,"We had some difficulties interpreting what this group has done exactly, because of the rather minimal reporting. For example, it did not become fully clear to us which segments exactly were used (we assume sentences), similarly which trials were used, and on which part of the segment the intensity was measured precisely. We also wonder why focus-conditions were not explicitly taken into account during analysis. And we missed a proper discussion of the findings. All this makes it difficult to fully appreciate the results. We do understand the choice to concentrate on intensity, and this is also properly motivated in the document. And, we do really appreciate the explicit description of which r-packages were used. The authors appear to be well-versed in the statistical analysis, hence our relatively high rating of this aspect of the analysis.  ",The use of a linear mixed effect model makes sense,"This is all done very well ",It makes sense to focus on intensity (as we note above) even though there are also other variables that could have been taken into account,This is fine,There is very little information about this,Not applicable,
2022-06-10 07:21:56,2022-06-10 07:28:49,IP Address,89.88.224.243,100,412,True,2022-06-10 07:28:49,R_20SWdxCDBhDGOWf,,,,,48.4289,0.0915,anonymous,EN,ceratophrys_elephantotus,dunkleosteus_inscriptus,70,100,90,publishable as is.,"With respect to the phonetic analyses, only duration was used. The choice was motivated by the goal of automatic analyses. Other phonetic extractions can be realized in an automated way as well.  ","Linear mixed effects models which is a fine choice. ","The variable choice is made clear throughout the paper: noun and adjective durations as a function of typicality. ","Fine. ","Fine. ","Choices are well motivated. Next to the ""error"" annotations, automatic alignments which were too short or too long were also excluded which is a good way to clean the data. ","The team rather used relative noun adjective durations in order to neutralize speech rate and the number of syllables each word contains which is a fine choice. ",
2022-06-02 07:03:14,2022-06-10 08:04:33,IP Address,5.132.95.23,100,694878,True,2022-06-10 08:04:33,R_30wNvkjHfckqjUz,,,,,51.7285,5.8849,anonymous,EN,ctenosaura_limax,clione_dorsalis,55,55,55,publishable with major revision.,"The report is a list of bullet points which did not contain sufficient information for evaluation. The scripts were not included in the osf directory. The choice of analysis points seem to be random without sufficient justification. ",The authors used lmer models which could be a plausible way of analysis.,"The authors used lmer models without explaining how variables were chosen and how the reported models were selected. ","The variables included are fine. However, no interaction was included. It is unclear whether the reported models were reduced from full models were theory-driven.",It seems fine but it is hard to evaluate without full information.,The authors did not use vowel duration because the segmentation is hard. This does not sound legit to me. The authors extracted five points for F1 and F2 measures but only chose two of them. This is not justified either.,NA,
2022-06-10 08:22:44,2022-06-10 08:45:51,IP Address,35.46.71.221,100,1387,True,2022-06-10 08:45:52,R_2E6TZfjxf9ju0iV,,,,,42.2623,-85.6148,anonymous,EN,arapaima_modularis,ctenosaura_limax,90,95,90,publishable with minor revision.,"This overall a very good and compelling analysis. However, most of the justifications for the several decisions taken here appear somewhere else (Eyben, 2015), which leaves the reviewer with two choices: either trust the authors or go consult Eyben. For the sake of time, I did something in the middle, that is, I read the overall rationale and premise of Eyben's work. In any case, I wish authors had included a bit more information in their own report, especially for the acoustic analysis. ","The statistical analysis is better explained than the acoustic one. The stats seem appropriate, especially in terms of narrowing down the analysis to variables that are interpretable, rather than pursuing the analysis until the end with all 88 features. ","Very good, though, as I said before, I wish authors had elaborated a bit more on their decisions rather than referring the reader to other sources. ","Appropriate. ",Appropriate,"There is no mention of excluding trials identified as containing errors. This would be the main reason why I did not give this analysis a higher score. ","Good ",
2022-06-10 08:56:55,2022-06-10 09:00:12,IP Address,80.7.115.73,100,196,True,2022-06-10 09:00:13,R_cYn4le6RCUzw9K9,,,,,53.9744,-1.1783,anonymous,EN,chelonia_brummeri,procambarus_mahogoni,90,90,90,publishable with minor revision.," The models are appropriate and structured correctly; however, a singularity warning is thrown that seems to be ignored. "," The mixed-effects linear regression is fine. "," The variables included in the statistical model are fine. "," No concerns."," Fine."," Fine."," Fine.","The slight deduction for the phonetic analysis was because the extraction guidelines/parameters were omitted from the write-up. Overall the report is quite short: some more detail on measurement extraction would be welcome for increased replicability (e.g. were the measures averaged over the vowel, or taken at the midpoint?), as well as more detail on whether the measures were transformed/scaled or if any exclusions were made (e.g. based on outlier status)."
2022-06-10 10:16:57,2022-06-10 10:20:48,IP Address,73.217.118.234,100,230,True,2022-06-10 10:20:48,R_2qeKVNmEL6QR14M,,,,,39.9834,-105.143,anonymous,EN,nestor_idahoensis,aratinga_lugubris,75,90,80,publishable with minor revision.,"They first did a perceptual analysis and agreed that they couldn’t hear any acoustic differences between productions of the same color for different typicality rates so they decided to exame non-acoustic cues to see if they differentiate typicality. The results of the preliminary perceptual experiment - that the team couldn’t meaningfully perceive any acoustic differences between conditions - and Hypothesis 4 - that the team could perceive meaningful differences in emphasis between conditions - are incongruent. The authors addressed this in a footnote at the end of the paper but additional discussion of the acoustic cues that the authors believed might vary individually is necessary to justify their assumptions. The authors do not present inter-rater and intra-rater agreement data for perception of emphasis. This should be included in a minor revision. I would also like to see discussion of how raters were masked to condition information while rating the tokens in order to control for subconscious rater bias. 

They then moved beyond a phonetic analysis and instead assessed accentedness of nouns and adjectives and the number of errors/hesitations/longer pauses. For accentedness, they did another perceptual analysis where team members marked the colors for accentedness for the noun or adjective pair.

For errors/hesitations, the tokens were marked for error type. A list of the “mistakes” included in this analysis would have been helpful – were they consonant substitutions/omissions, or were these just prosodic (hesitation) errors? 
","They did a reliability analysis using Cohen’s Kappa to compare their annotations of errors with the organizer’s annotations and found high reliability. This was a thorough and appropriate analysis. However, it was unclear whether the identified disagreements were resolved or ignored.
To analyze if speech errors were concentrated at the beginning vs. end of the experiment, they made a distribution figure to see how distributed the errors were across the experiment. Based on visual analysis, the errors were generally equally distributed. A visual analysis seems appropriate for this. 
Then to look at the relationship between typicality and speech error, and typicality and accentedness, they built two Bayesian mixed effects regression models, both of which had appropriate structure. My only critique is that they included random intercepts by participant and color, but not random slopes. It would have been nice to have used a maximal random effects structure. They also originally included color as a random effect but then excluded it because they didn’t get model convergence; so they only included speaker as a random effect which seems appropriate. 
A big critique is that they used default priors in their Bayesian models which are rarely appropriate. It would have been better to use minimally informative priors that assumed no effect instead of the flat priors used in the defaults.
","The process of variable selection was well-described. The preliminary perceptual analysis informed their variable selection. It was interesting that the authors did not include acoustic variables in the current analysis (e.g., f0, duration, etc.), but the choice not to include these variables was likely appropriate, since the listeners did not note differences here during the perceptual analysis. However, there are often differences that are not perceptible (e.g., covert contrast), so we would recommend also examining acoustic variables with this dataset.","They ran two Bayesian mixed effects models both with typicality as the dependent variable and with random intercepts by speaker and color. They said that the models didn’t converge with color included as a random effect but then color is included as a random effect in the model code. This is confusing and needs to be explained further. The predictors for each model were speech errors and accentedness, which both seem appropriate. 
They excluded acoustic variables from the model because their original perceptual analysis did not reveal any differences. This is appropriate, although it is possible that there are undetectable acoustic differences. 
","The structure of the model is appropriate. I do recommend including random slopes instead of just random intercepts. They could have also run one big model with the predictors together instead of separate. ","Including only the NF condition (and excluding the AF condition) here was appropriate. At the end, the authors note that certain speakers may have been appropriate to exclude from analysis based on their speech characteristics. While the authors did not exclude these speakers from the current analysis, it does demonstrate the benefits of the preliminary perceptual analysis, to identify whether certain speakers might be using a different register that might impact the results.",N/A,Duration of hesitations/pauses may have been informative in the current analysis.
2022-06-10 11:42:09,2022-06-10 12:01:05,IP Address,173.245.206.162,100,1135,True,2022-06-10 12:01:06,R_1FYBYJMq93uE1Jn,,,,,33.7722,-84.3928,anonymous,EN,polymetme_brevirostrum,genyonemus_evotis,96,70,70,publishable with major revision.,"Ratings were made on the basis of motivation from previous research, soundness of variable selection and coding, statistical analysis technique chosen, results, and interpretation of the model results.",The initial dimension reduction approach using t-SNE effectively demonstrates the correlation among the various metrics under consideration and is appropriate for an analysis without definite a priori direction. The use of a generalized linear model is also appropriate for the data (though see comments below regarding selection of independent variables).,"The researchers take a shotgun approach to analyzing acoustic features, selecting a smattering of potential correlates and seeing how those correlates cluster by condition. This initial approach to selecting variables (t-SNE) is acceptable given the researchers' lack of prior hypotheses, but the steps taken afterward are not. ","The results of the feature analysis suggest that several of the acoustic metrics selected are highly correlated to one another, so it is inappropriate to add each as a main effect in a generalized linear model (due to multicollinearity and the concomitant decrease in precision in regression results).",The statistical model is inappropriately structured. The model is likely to overestimate the contribution of the predictors on the dependent variable and likely has inflated Type 1 error.  This is due to multicollinearity among the predictors and inadequate specification of the random effects structure (only including intercepts by subject).,"The authors made minimal exclusions for extreme outliers, but they did not exclude tokens that were tagged as errors (which may exert more influence on the model result than one or two extreme outliers, if the model is correctly specified). ","I was curious why the authors did not use the output from the feature analysis as predictors for the regression analysis, given that the feature projections are by definition orthogonal to one another and capture similarity among the various acoustic measures.",N/A
2022-06-07 10:20:22,2022-06-10 14:15:03,IP Address,128.2.149.6,100,273280,True,2022-06-10 14:15:04,R_22XNke9A0awIqU0,,,,,40.4324,-79.9247,anonymous,EN,sphyrna_ellioti,procambarus_maculosus,75,75,75,publishable with minor revision.,"I appreciate the originality of the analysis. While the research question was simple, analyzing F0 offers many possible approaches to do it. I was unfamiliar with this approach and am interested in learning more. There were some decisions that I would ask for more information about. For example, the decision to substitute missing F0 values within the vowel with the value at the previous timepoint. It seems this could really affect the measures, and there may be better methods to avoid pitch halving or doubling artifacts (such as resetting the threshold values for a speaker). ",The multi-level model used seems appropriate for the question.,"I think choosing the primary components for the f0 contour rather than raw values was an interesting choice. I am unfamiliar with this type of analysis, although my impression is that it seems promising. To me, it is the part of the analysis that stands out the most. The statistical technique itself is fairly simple, but is appropriate given the question; that said, I'm not sure why the pruning was carried out, rather than report on the initial model including things that were apparently not significant.","The included and excluded variables seem well-justified. One aspect of this that I would like more information on is on how the cutoff gets decided for deciding what principal components to include/exclude. ",The overall structure of the statistical model was suitable.,Exclusion decisions are well-justified and suitable.,"The major transformation in the project involves the conversion from F0 measures to principal components. I am somewhat unfamiliar with this approach, although the authors do a good job at explaining the process briefly. ",
2022-06-10 12:47:08,2022-06-10 14:39:39,IP Address,81.97.172.223,100,6751,True,2022-06-10 14:39:40,R_3kul7OLM2Pmqjc1,,,,,55.0021,-1.6287,anonymous,EN,haematopus_fossor,gymnothorax_spinulosus,75,75,75,publishable with minor revision.,"Phonetic analysis: 
This analysis looked at (relative) vowel intensity. Intensity is a relatively inconsistent cue, compared to fundamental frequency or duration, to prosodic focus and stress. It is not clear from the methods document how precisely the recordings were made, but based on impressionistic auditory inspection of the recordings it appears that the participants did not necessarily have a constant distance between the mouth and the microphone. This makes any estimation of intensity inherently unreliable.
The reliance on uncorrected forced-aligned measurements is perhaps not the best possible approach, but there’s only so much time in life and we all have to make sacrifices.
Otherwise, the phonetic analysis appears to have been competently done.
Statistical analysis: 
The model overall appears to be well-constructed and well-though-out. As the analysis was done on the continuous typicality values (rather than the categorical one), we expected a graph with a continuous x-axis, rather than the categorical figure 1. The distribution of typicality values, however, may give some cause for concern as it is multimodal. It wasn’t mentioned in the results but it appears that there’s a main effect of focus condition, such that AF adjectives are louder than the other conditions – this is not unexpected but it bolsters the idea that the analysis is overall reliable.","A linear mixed effect regression model was used to analyze the data, which is appropriate.","The choice of IVs was reasonable. The choice of DV was questionable – as discussed above, there are better measurements (such as f0 or duration) that could have been made.",See above.,See above.,"The analysis included data from all focus conditions – i.e. NF, ANF, and AF. However, the typicality values are not evenly distributed throughout these conditions. Notably, only the NF condition features the full range of typicality (“atypical” through “typical”), the ANF condition only has phrases of high and medium typicality, while the AF condition only has phrases of low and medium typicality. This confound between focus condition and typicality makes interpretation of the results challenging.",No transformations were made. It may have been helpful to center the relative intensity data around zero before entering it into the model but it is unlikely that this would have affected the conclusions in a meaningful way.,No further comments.
2022-06-10 14:19:37,2022-06-10 14:40:13,IP Address,83.41.133.195,100,1236,True,2022-06-10 14:40:14,R_33x9UTAHHivCuvX,,,,,41.4928,2.0403,anonymous,EN,saron_pictus,pseudodax_euryzona,65,70,68,publishable with minor revision.,"This was a difficult analysis to rate, as none of our team members know enough about FPCA to properly evaluate it. In general, we are unclear why not modelling pitch contours with something more directly interpretable was warranted, and this doesn't seem to be strongly motivated. Our understanding of PCA more broadly for dimensionality reduction doesn't seem to be relevant here given the simplicity of the design and a small number of relevant predictors. As this method is not standard, it should have been explained in depth, and not referenced the reader to other papers. ","We were not able to recreate the analysis based on the given materials, as we encountered a number of issues running the code, possibly due to namespace issues of unspecified packages, so we were not able to check if the models were appropriately specified.","The variables of s1 and s2 were not particularly well explained, so this is difficult to evaluate. ","Regarding the inclusion of PC1 and PC2, there was no mention of why they were included and why the remaining principle components were excluded. This is an important aspect to include while using standard PCA, so if this does not apply to FPCA it needs to be made explicit.","Again, this was hard to evaluate as we were not able to run the code and check this for ourselves, and no model diagnostic plots were provided by the authors. One issue with the model is that speaker and/or stimulus variance components made up one of the dependent variables, which to us makes the interpretation of the statistical models strange.",,We have a small issue with the fact that f0 values were interpolated when the true value in voiceless sounds should be undefined.,
2022-06-10 16:21:18,2022-06-10 16:34:41,IP Address,71.14.128.99,100,803,True,2022-06-10 16:34:42,R_1CdvOaDFegnEjOY,,,,,32.7979,-97.3586,anonymous,EN,varanus_eulophotes,swiftia_ruber,70,70,70,publishable with major revision.,"Bayesian modeling is informative; however, they mentioned that they took out random variables because of the computational load of the model and because the splines of the first model did not differ when the variables were included versus when they were not. However, this seems like the random variables should have been included in all models for the most thorough analysis. At the very least, I think a basic regression model could have been computed to show any effects of random variables. 

Another concern is how representative the data they analyzed are, and how could the pattern be generalized (See below for more detailed concerns). I'd also like to know more detail about vowel segmenting criterion, how many data points for each condition they are analyzing, especially for the typical/atypical phrases under the NF condition, and whether the difference in figure 1 is statistically significant.",Analysis seems appropriate with above caveats,See above comments,See above comments,See above comments,"They excluded the medium typicality category, which limited the amount of data analyzed and (as they mentioned) made their distribution uneven. I think they could have at least done some analyses within the medium typicality subset (just as they did with the other subsets, e.g. AF vs NF conditions within the atypical phrases) instead of leaving it completely out.",Data transformations are appropriate,
